Hawaii Ocean Time-series : 29-Jan-2024 23:39:31
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, nit, 
#, mmddyy, hhmmss, dbar, umol/kg, 
3090200319, 011519, 231547,  188.3,   2.55,
3090200622, 011619, 082552,    4.6,   0.00,
3090200621, 011619, 082427,   14.7,   0.00,
3090200619, 011619, 082302,   23.3,   0.00,
3090200618, 011619, 082142,   34.3,   0.00,
3090200616, 011619, 082027,   45.3,   0.00,
3090200615, 011619, 081912,   61.5,   0.00,
3090200614, 011619, 081807,   73.5,   0.00,
3090200611, 011619, 081452,   98.1,   0.00,
3090200608, 011619, 081132,  124.9,   0.49,
3090200606, 011619, 080912,  150.4,   0.85,
3090200604, 011619, 080641,  174.7,   2.16,
3090200603, 011619, 080447,  199.8,   2.45,
3100200124, 021919, 185159,    4.7,   0.18,
3100200224, 022019, 040502,    4.7,   0.01,
3100200223, 022019, 040217,   45.1,   0.02,
3100200222, 022019, 035932,   82.2,   0.04,
3100200221, 022019, 035718,  112.0,   0.04,
3100200220, 022019, 035507,  141.7,   0.83,
3100200219, 022019, 035227,  181.7,   1.83,
3100200322, 022019, 085017,    7.5,   0.02,
3100200321, 022019, 084822,   16.4,   0.03,
3100200319, 022019, 084702,   23.8,   0.03,
3100200318, 022019, 084552,   35.3,   0.02,
3100200317, 022019, 084442,   42.9,   0.03,
3100200316, 022019, 084322,   59.8,   0.03,
3100200315, 022019, 084202,   75.3,   0.02,
3100200312, 022019, 083832,   97.9,   0.02,
3100200309, 022019, 083457,  124.9,   0.66,
3100200307, 022019, 083232,  147.6,   1.42,
3100200305, 022019, 082947,  175.1,   2.96,
3100200304, 022019, 082757,  200.0,   4.46,
3110200224, 050219, 191842,    4.2,   0.03,
3110200324, 050219, 221308,    5.2,   0.04,
3110200323, 050219, 221037,   26.3,   0.04,
3110200322, 050219, 220839,   66.2,   0.03,
3110200321, 050219, 220622,  116.0,   0.06,
3110200320, 050219, 220523,  124.8,   0.15,
3110200319, 050219, 220435,  130.8,   0.42,
3110200318, 050219, 220207,  196.4,   2.91,
3110200622, 050319, 073153,    5.7,   0.02,
3110200621, 050319, 073037,   15.2,   0.02,
3110200619, 050319, 072917,   25.1,   0.02,
3110200618, 050319, 072817,   34.0,   0.02,
3110200617, 050319, 072712,   45.3,   0.02,
3110200616, 050319, 072542,   60.8,   0.02,
3110200615, 050319, 072417,   74.9,   0.03,
3110200612, 050319, 072042,  100.0,   0.02,
3110200609, 050319, 071642,  124.6,   0.30,
3110200607, 050319, 071356,  149.4,   1.59,
3110200605, 050319, 071107,  175.0,   2.01,
3110200604, 050319, 070902,  199.3,   3.21,
3120200324, 061119, 232938,    4.4,   0.02,
3120200323, 061119, 232809,   24.5,   0.04,
3120200322, 061119, 232639,   53.0,   0.04,
3120200321, 061119, 232529,   65.9,   0.04,
3120200320, 061119, 232419,   79.9,   0.04,
3120200319, 061119, 232244,  115.9,   0.38,
3120200318, 061119, 232139,  136.5,   0.42,
3120200317, 061119, 232044,  145.3,   0.69,
3120200316, 061119, 231834,  193.9,   2.46,
3120200622, 061219, 073149,    5.2,   0.02,
3120200621, 061219, 073039,   16.3,   0.02,
3120200619, 061219, 072929,   25.8,   0.02,
3120200618, 061219, 072819,   34.1,   0.02,
3120200617, 061219, 072719,   44.5,   0.01,
3120200616, 061219, 072604,   58.5,   0.02,
3120200615, 061219, 072455,   75.4,   0.02,
3120200612, 061219, 072154,   99.6,   0.02,
3120200609, 061219, 071844,  124.6,   0.02,
3120200607, 061219, 071638,  149.0,   0.85,
3120200605, 061219, 071404,  174.8,   1.63,
3130200324, 070119, 224146,    5.3,   0.05,
3130200424, 070219, 020556,    4.8,   0.01,
3130200423, 070219, 020211,   53.0,   0.04,
3130200422, 070219, 015936,   79.1,   0.02,
3130200421, 070219, 015727,   95.3,   0.01,
3130200420, 070219, 015521,  119.2,   0.67,
3130200419, 070219, 015235,  165.0,   1.05,
3130200622, 070219, 071741,    4.1,   0.00,
3130200621, 070219, 071622,   14.8,   0.00,
3130200619, 070219, 071452,   25.1,   0.00,
3130200618, 070219, 071316,   34.9,   0.00,
3130200617, 070219, 071146,   44.8,   0.00,
3130200616, 070219, 071016,   60.1,   0.01,
3130200615, 070219, 070846,   74.2,   0.01,
3130200612, 070219, 070501,   99.8,   0.03,
3130200609, 070219, 070141,  124.1,   0.11,
3130200607, 070219, 065836,  148.9,   0.75,
3130200605, 070219, 065541,  174.6,   1.92,
3130200604, 070219, 065406,  199.7,   3.17,
3140200224, 080219, 195635,    4.8,   0.09,
3140200324, 080219, 231005,    4.8,   0.03,
3140200323, 080219, 230740,   45.4,   0.02,
3140200322, 080219, 230545,   75.1,   0.01,
3140200321, 080219, 230401,  102.1,   0.04,
3140200320, 080219, 230255,  109.7,   0.09,
3140200319, 080219, 230110,  139.6,   0.82,
3140200318, 080219, 225840,  195.6,   2.42,
3140200622, 080319, 071825,    5.5,   0.00,
3140200621, 080319, 071534,   14.0,   0.00,
3140200619, 080319, 071420,   24.7,   0.00,
3140200618, 080319, 071321,   35.6,   0.00,
3140200617, 080319, 071230,   45.2,   0.00,
3140200616, 080319, 071134,   59.3,   0.01,
3140200615, 080319, 071020,   75.6,   0.00,
3140200612, 080319, 070733,  100.4,   0.00,
3140200609, 080319, 070441,  125.5,   0.04,
3140200607, 080319, 070226,  149.0,   0.63,
3140200605, 080319, 070014,  174.9,   1.32,
3150200224, 090419, 185808,    4.3,   0.10,
3150200324, 090419, 215900,    4.6,   0.00,
3150200323, 090419, 215656,   52.1,   0.02,
3150200322, 090419, 215547,   64.8,   0.01,
3150200321, 090419, 215446,   75.1,   0.04,
3150200320, 090419, 215346,   82.5,   0.00,
3150200319, 090419, 215226,  102.8,   0.04,
3150200318, 090419, 215123,  111.9,   0.06,
3150200317, 090419, 215020,  125.8,   0.54,
3150200316, 090419, 214926,  131.5,   0.94,
3150200315, 090419, 214730,  177.6,   1.98,
3150200622, 090519, 072556,    5.5,   0.01,
3150200621, 090519, 072436,   14.4,   0.00,
3150200619, 090519, 072241,   24.3,   0.00,
3150200618, 090519, 072122,   34.9,   0.00,
3150200617, 090519, 072005,   44.5,   0.00,
3150200616, 090519, 071831,   60.2,   0.00,
3150200615, 090519, 071701,   73.9,   0.00,
3150200612, 090519, 071306,   99.5,   0.00,
3150200609, 090519, 070916,  125.1,   0.01,
3150200607, 090519, 070621,  149.4,   1.67,
3150200605, 090519, 070328,  175.1,   1.52,
3150200604, 090519, 070131,  199.9,   2.51,
3160200224, 101719, 202356,    4.8,   0.02,
3160200324, 101819, 001927,    4.6,   0.01,
3160200323, 101819, 001742,   54.6,   0.02,
3160200322, 101819, 001647,   64.1,   0.03,
3160200321, 101819, 001552,   74.2,   0.33,
3160200320, 101819, 001427,  114.7,   1.10,
3160200319, 101819, 001232,  179.8,   4.49,
3160200522, 101819, 070131,    5.2,   0.00,
3160200521, 101819, 070025,   14.6,   0.00,
3160200519, 101819, 065909,   25.0,   0.00,
3160200518, 101819, 065804,   34.5,   0.01,
3160200517, 101819, 065659,   45.7,   0.00,
3160200516, 101819, 065533,   61.1,   0.00,
3160200515, 101819, 065413,   73.9,   0.00,
3160200512, 101819, 065028,  101.6,   0.38,
3160200509, 101819, 064652,  124.3,   1.92,
3160200507, 101819, 064442,  150.1,   2.46,
3160200505, 101819, 064217,  175.3,   4.39,
3170200224, 121919, 201024,    4.0,   0.03,
3170200324, 121919, 225133,    4.6,   0.08,
3170200323, 121919, 224901,   56.1,   0.05,
3170200322, 121919, 224657,  110.6,   0.18,
3170200321, 121919, 224609,  116.0,   0.40,
3170200320, 121919, 224457,  131.4,   0.69,
3170200319, 121919, 224339,  153.1,   1.38,
3170200318, 121919, 224241,  163.6,   1.61,
3170200317, 121919, 224105,  194.5,   2.34,
3170200622, 122019, 073624,    5.4,   0.00,
3170200621, 122019, 073430,   15.2,   0.00,
3170200619, 122019, 073315,   24.8,   0.00,
3170200618, 122019, 073221,   33.5,   0.00,
3170200617, 122019, 073121,   44.5,   0.00,
3170200616, 122019, 073018,   59.0,   0.00,
3170200615, 122019, 072903,   75.4,   0.01,
3170200612, 122019, 072545,   98.4,   0.00,
3170200609, 122019, 072237,  124.5,   0.40,
3170200607, 122019, 072016,  149.1,   0.85,
3170200605, 122019, 071723,  175.7,   1.52,
3180200124, 010720, 231135,    6.5,   0.04,
3180200224, 010820, 034123,    4.2,   0.03,
3180200223, 010820, 033651,  108.2,   0.21,
3180200222, 010820, 033546,  114.6,   0.40,
3180200221, 010820, 033450,  121.7,   0.83,
3180200220, 010820, 033306,  145.0,   1.34,
3180200219, 010820, 033135,  161.1,   1.69,
3180200218, 010820, 032922,  187.2,   2.36,
3180200322, 010820, 060053,    6.5,   0.00,
3180200321, 010820, 055942,   14.5,   0.00,
3180200319, 010820, 055800,   23.6,   0.00,
3180200318, 010820, 055649,   34.4,   0.00,
3180200317, 010820, 055526,   45.5,   0.00,
3180200316, 010820, 055333,   59.3,   0.00,
3180200315, 010820, 055149,   75.0,   0.01,
3180200312, 010820, 054759,  100.2,   0.16,
3180200309, 010820, 054405,  124.1,   0.95,
3180200307, 010820, 054131,  150.3,   1.47,
3180200305, 010820, 053912,  174.9,   2.14,
3180200304, 010820, 053753,  199.5,   3.10,
3190200224, 013020, 200732,   10.1,   0.04,
3190200324, 013020, 225732,    6.1,   0.01,
3190200323, 013020, 225442,   60.1,   0.01,
3190200322, 013020, 225157,  128.1,   1.24,
3190200321, 013020, 225003,  169.0,   2.75,
3190200622, 013120, 100443,    7.1,   0.01,
3190200621, 013120, 100323,   16.3,   0.01,
3190200619, 013120, 100207,   26.6,   0.01,
3190200618, 013120, 100106,   34.7,   0.01,
3190200617, 013120, 095958,   46.2,   0.01,
