Hawaii Ocean Time-series : 06-Dec-2022 05:30:51
https://hahana.soest.hawaii.edu/hot/hot-dogs/cextraction.html

crn, julian, press, temp, sal, nit, 
#, day, dbar, ITS-90, PSS-78, umol/kg, 
 51, 1937,  166.0, 19.7852, 35.1633,  -9.000,
 51, 1937,  168.0, 19.7039, 35.1548,  -9.000,
 51, 1937,  170.0, 19.6297, 35.1464,  -9.000,
 51, 1937,  172.0, 19.5698, 35.1394,  -9.000,
 51, 1937,  174.0, 19.5034, 35.1320,  -9.000,
 51, 1937,  176.0, 19.4509, 35.1248,  -9.000,
 51, 1937,  178.0, 19.3781, 35.1149,  -9.000,
 51, 1937,  180.0, 19.3087, 35.1081,  -9.000,
 51, 1937,  182.0, 19.2292, 35.0947,  -9.000,
 51, 1937,  184.0, 19.1408, 35.0824,  -9.000,
 51, 1937,  186.0, 19.0381, 35.0684,  -9.000,
 51, 1937,  188.0, 18.9629, 35.0577,  -9.000,
 51, 1937,  190.0, 18.8674, 35.0436,  -9.000,
 51, 1937,  192.0, 18.7833, 35.0309,  -9.000,
 51, 1937,  194.0, 18.6874, 35.0175,  -9.000,
 51, 1937,  196.0, 18.6157, 35.0065,  -9.000,
 51, 1937,  198.0, 18.5261, 34.9943,  -9.000,
 51, 1937,  200.0, 18.4384, 34.9816,  -9.000,
 52, 1965,    0.0, 22.7478, 35.0213,  -9.000,
 52, 1965,    2.0, 22.7529, 35.0257,  -9.000,
 52, 1965,    4.0, 22.7547, 35.0215,  -9.000,
 52, 1965,    6.0, 22.7535, 35.0261,  -9.000,
 52, 1965,    8.0, 22.7526, 35.0262,  -9.000,
 52, 1965,   10.0, 22.7510, 35.0268,  -9.000,
 52, 1965,   12.0, 22.7529, 35.0289,  -9.000,
 52, 1965,   14.0, 22.7557, 35.0337,  -9.000,
 52, 1965,   16.0, 22.7556, 35.0424,  -9.000,
 52, 1965,   18.0, 22.7531, 35.0408,  -9.000,
 52, 1965,   20.0, 22.7556, 35.0445,  -9.000,
 52, 1965,   22.0, 22.7595, 35.0497,  -9.000,
 52, 1965,   24.0, 22.7562, 35.0528,  -9.000,
 52, 1965,   26.0, 22.7506, 35.0565,  -9.000,
 52, 1965,   28.0, 22.7473, 35.0587,  -9.000,
 52, 1965,   30.0, 22.7422, 35.0634,  -9.000,
 52, 1965,   32.0, 22.7350, 35.0673,  -9.000,
 52, 1965,   34.0, 22.7262, 35.0722,  -9.000,
 52, 1965,   36.0, 22.7169, 35.0749,  -9.000,
 52, 1965,   38.0, 22.7084, 35.0774,  -9.000,
 52, 1965,   40.0, 22.6987, 35.0806,  -9.000,
 52, 1965,   42.0, 22.6878, 35.0847,  -9.000,
 52, 1965,   44.0, 22.6804, 35.0895,  -9.000,
 52, 1965,   46.0, 22.6718, 35.0941,  -9.000,
 52, 1965,   48.0, 22.6639, 35.0988,  -9.000,
 52, 1965,   50.0, 22.6536, 35.1024,  -9.000,
 52, 1965,   52.0, 22.6376, 35.1062,  -9.000,
 52, 1965,   54.0, 22.6211, 35.1115,  -9.000,
 52, 1965,   56.0, 22.6052, 35.1146,  -9.000,
 52, 1965,   58.0, 22.5899, 35.1177,  -9.000,
 52, 1965,   60.0, 22.5785, 35.1218,  -9.000,
 52, 1965,   62.0, 22.5663, 35.1301,  -9.000,
 52, 1965,   64.0, 22.5590, 35.1358,  -9.000,
 52, 1965,   66.0, 22.5474, 35.1397,  -9.000,
 52, 1965,   68.0, 22.5396, 35.1444,  -9.000,
 52, 1965,   70.0, 22.5267, 35.1488,  -9.000,
 52, 1965,   72.0, 22.5170, 35.1536,  -9.000,
 52, 1965,   74.0, 22.5027, 35.1571,  -9.000,
 52, 1965,   76.0, 22.4935, 35.1607,  -9.000,
 52, 1965,   78.0, 22.4843, 35.1649,  -9.000,
 52, 1965,   80.0, 22.4739, 35.1682,  -9.000,
 52, 1965,   82.0, 22.4622, 35.1720,  -9.000,
 52, 1965,   84.0, 22.4514, 35.1752,  -9.000,
 52, 1965,   86.0, 22.4421, 35.1786,  -9.000,
 52, 1965,   88.0, 22.4280, 35.1828,  -9.000,
 52, 1965,   90.0, 22.4191, 35.1873,  -9.000,
 52, 1965,   92.0, 22.4125, 35.1926,  -9.000,
 52, 1965,   94.0, 22.4065, 35.1955,  -9.000,
 52, 1965,   96.0, 22.4006, 35.1972,  -9.000,
 52, 1965,   98.0, 22.3976, 35.1994,  -9.000,
 52, 1965,  100.0, 22.3916, 35.2009,  -9.000,
 52, 1965,  102.0, 22.3872, 35.2039,  -9.000,
 52, 1965,  104.0, 22.3837, 35.2055,  -9.000,
 52, 1965,  106.0, 22.3807, 35.2075,  -9.000,
 52, 1965,  108.0, 22.3771, 35.2090,  -9.000,
 52, 1965,  110.0, 22.3749, 35.2102,  -9.000,
 52, 1965,  112.0, 22.3726, 35.2112,  -9.000,
 52, 1965,  114.0, 22.3712, 35.2124,  -9.000,
 52, 1965,  116.0, 22.3695, 35.2138,  -9.000,
 52, 1965,  118.0, 22.3644, 35.2146,  -9.000,
 52, 1965,  120.0, 22.3502, 35.2165,  -9.000,
 52, 1965,  122.0, 22.3146, 35.2178,  -9.000,
 52, 1965,  124.0, 22.2884, 35.2183,  -9.000,
 52, 1965,  126.0, 22.2694, 35.2175,  -9.000,
 52, 1965,  128.0, 22.2494, 35.2168,  -9.000,
 52, 1965,  130.0, 22.2175, 35.2153,  -9.000,
 52, 1965,  132.0, 22.1945, 35.2144,  -9.000,
 52, 1965,  134.0, 22.1727, 35.2130,  -9.000,
 52, 1965,  136.0, 22.1455, 35.2118,  -9.000,
 52, 1965,  138.0, 22.1009, 35.2117,  -9.000,
 52, 1965,  140.0, 22.0547, 35.2123,  -9.000,
 52, 1965,  142.0, 21.9931, 35.2121,  -9.000,
 52, 1965,  144.0, 21.9364, 35.2105,  -9.000,
 52, 1965,  146.0, 21.8524, 35.2084,  -9.000,
 52, 1965,  148.0, 21.7709, 35.2061,  -9.000,
 52, 1965,  150.0, 21.6757, 35.2020,  -9.000,
 52, 1965,  152.0, 21.5851, 35.1979,  -9.000,
 52, 1965,  154.0, 21.4577, 35.1925,  -9.000,
 52, 1965,  156.0, 21.3288, 35.1855,  -9.000,
 52, 1965,  158.0, 21.2068, 35.1789,  -9.000,
 52, 1965,  160.0, 21.1273, 35.1768,  -9.000,
 52, 1965,  162.0, 21.0238, 35.1739,  -9.000,
 52, 1965,  164.0, 20.8867, 35.1679,  -9.000,
 52, 1965,  166.0, 20.7881, 35.1605,  -9.000,
 52, 1965,  168.0, 20.6806, 35.1534,  -9.000,
 52, 1965,  170.0, 20.5593, 35.1471,  -9.000,
 52, 1965,  172.0, 20.4481, 35.1392,  -9.000,
 52, 1965,  174.0, 20.3629, 35.1333,  -9.000,
 52, 1965,  176.0, 20.2549, 35.1281,  -9.000,
 52, 1965,  178.0, 20.1796, 35.1240,  -9.000,
 52, 1965,  180.0, 20.0952, 35.1200,  -9.000,
 52, 1965,  182.0, 20.0166, 35.1171,  -9.000,
 52, 1965,  184.0, 19.9345, 35.1113,  -9.000,
 52, 1965,  186.0, 19.8370, 35.1043,  -9.000,
 52, 1965,  188.0, 19.7456, 35.0973,  -9.000,
 52, 1965,  190.0, 19.6456, 35.0881,  -9.000,
 52, 1965,  192.0, 19.5501, 35.0782,  -9.000,
 52, 1965,  194.0, 19.4506, 35.0683,  -9.000,
 52, 1965,  196.0, 19.3468, 35.0580,  -9.000,
 52, 1965,  198.0, 19.2353, 35.0476,  -9.000,
 52, 1965,  200.0, 19.1320, 35.0365,  -9.000,
 53, 1985,    0.0, 23.7304, 35.1048,  -9.000,
 53, 1985,    2.0, 23.7677, 35.0979,  -9.000,
 53, 1985,    4.0, 23.7573, 35.0991,  -9.000,
 53, 1985,    6.0, 23.7375, 35.1010,  -9.000,
 53, 1985,    8.0, 23.7097, 35.1019,  -9.000,
 53, 1985,   10.0, 23.6848, 35.1018,  -9.000,
 53, 1985,   12.0, 23.6649, 35.1017,  -9.000,
 53, 1985,   14.0, 23.6248, 35.1016,  -9.000,
 53, 1985,   16.0, 23.5845, 35.1020,  -9.000,
 53, 1985,   18.0, 23.5461, 35.1039,  -9.000,
 53, 1985,   20.0, 23.4921, 35.1065,  -9.000,
 53, 1985,   22.0, 23.4279, 35.1094,  -9.000,
 53, 1985,   24.0, 23.3728, 35.1145,  -9.000,
 53, 1985,   26.0, 23.3126, 35.1189,  -9.000,
 53, 1985,   28.0, 23.2586, 35.1219,  -9.000,
 53, 1985,   30.0, 23.1977, 35.1260,  -9.000,
 53, 1985,   32.0, 23.1375, 35.1305,  -9.000,
 53, 1985,   34.0, 23.0608, 35.1381,  -9.000,
 53, 1985,   36.0, 23.0021, 35.1450,  -9.000,
 53, 1985,   38.0, 22.9349, 35.1522,  -9.000,
 53, 1985,   40.0, 22.8832, 35.1562,  -9.000,
 53, 1985,   42.0, 22.8290, 35.1608,  -9.000,
 53, 1985,   44.0, 22.7836, 35.1648,  -9.000,
 53, 1985,   46.0, 22.7485, 35.1680,  -9.000,
 53, 1985,   48.0, 22.7124, 35.1714,  -9.000,
 53, 1985,   50.0, 22.6672, 35.1758,  -9.000,
 53, 1985,   52.0, 22.6374, 35.1782,  -9.000,
 53, 1985,   54.0, 22.6061, 35.1807,  -9.000,
 53, 1985,   56.0, 22.5734, 35.1827,  -9.000,
 53, 1985,   58.0, 22.5446, 35.1855,  -9.000,
 53, 1985,   60.0, 22.5252, 35.1878,  -9.000,
 53, 1985,   62.0, 22.5104, 35.1900,  -9.000,
 53, 1985,   64.0, 22.4965, 35.1917,  -9.000,
 53, 1985,   66.0, 22.4788, 35.1946,  -9.000,
 53, 1985,   68.0, 22.4632, 35.1974,  -9.000,
 53, 1985,   70.0, 22.4496, 35.1994,  -9.000,
 53, 1985,   72.0, 22.4387, 35.2010,  -9.000,
 53, 1985,   74.0, 22.4247, 35.2028,  -9.000,
 53, 1985,   76.0, 22.4104, 35.2041,  -9.000,
 53, 1985,   78.0, 22.3979, 35.2053,  -9.000,
 53, 1985,   80.0, 22.3843, 35.2070,  -9.000,
 53, 1985,   82.0, 22.3706, 35.2084,  -9.000,
 53, 1985,   84.0, 22.3586, 35.2096,  -9.000,
 53, 1985,   86.0, 22.3459, 35.2115,  -9.000,
 53, 1985,   88.0, 22.3319, 35.2132,  -9.000,
 53, 1985,   90.0, 22.3218, 35.2148,  -9.000,
 53, 1985,   92.0, 22.3068, 35.2164,  -9.000,
 53, 1985,   94.0, 22.2887, 35.2179,  -9.000,
 53, 1985,   96.0, 22.2747, 35.2186,  -9.000,
 53, 1985,   98.0, 22.2634, 35.2194,  -9.000,
 53, 1985,  100.0, 22.2476, 35.2204,  -9.000,
 53, 1985,  102.0, 22.2289, 35.2211,  -9.000,
 53, 1985,  104.0, 22.2126, 35.2222,  -9.000,
 53, 1985,  106.0, 22.1955, 35.2237,  -9.000,
 53, 1985,  108.0, 22.1800, 35.2267,  -9.000,
 53, 1985,  110.0, 22.1631, 35.2288,  -9.000,
 53, 1985,  112.0, 22.1476, 35.2314,  -9.000,
 53, 1985,  114.0, 22.1291, 35.2338,  -9.000,
 53, 1985,  116.0, 22.1064, 35.2367,  -9.000,
 53, 1985,  118.0, 22.0884, 35.2390,  -9.000,
 53, 1985,  120.0, 22.0686, 35.2416,  -9.000,
 53, 1985,  122.0, 22.0476, 35.2436,  -9.000,
 53, 1985,  124.0, 22.0240, 35.2456,  -9.000,
 53, 1985,  126.0, 21.9984, 35.2480,  -9.000,
 53, 1985,  128.0, 21.9723, 35.2503,  -9.000,
 53, 1985,  130.0, 21.9476, 35.2527,  -9.000,
 53, 1985,  132.0, 21.9218, 35.2559,  -9.000,
 53, 1985,  134.0, 21.8925, 35.2589,  -9.000,
 53, 1985,  136.0, 21.8588, 35.2616,  -9.000,
 53, 1985,  138.0, 21.8199, 35.2643,  -9.000,
 53, 1985,  140.0, 21.7898, 35.2667,  -9.000,
 53, 1985,  142.0, 21.7664, 35.2691,  -9.000,
 53, 1985,  144.0, 21.7434, 35.2733,  -9.000,
 53, 1985,  146.0, 21.7108, 35.2767,  -9.000,
 53, 1985,  148.0, 21.6564, 35.2762,  -9.000,
 53, 1985,  150.0, 21.5949, 35.2727,  -9.000,
 53, 1985,  152.0, 21.5533, 35.2728,  -9.000,
 53, 1985,  154.0, 21.5111, 35.2743,  -9.000,
 53, 1985,  156.0, 21.4505, 35.2758,  -9.000,
 53, 1985,  158.0, 21.4015, 35.2771,  -9.000,
 53, 1985,  160.0, 21.3420, 35.2735,  -9.000,
 53, 1985,  162.0, 21.2937, 35.2691,  -9.000,
 53, 1985,  164.0, 21.2343, 35.2649,  -9.000,
 53, 1985,  166.0, 21.1756, 35.2590,  -9.000,
 53, 1985,  168.0, 21.1258, 35.2580,  -9.000,
 53, 1985,  170.0, 21.0558, 35.2533,  -9.000,
 53, 1985,  172.0, 20.9839, 35.2475,  -9.000,
 53, 1985,  174.0, 20.9213, 35.2426,  -9.000,
 53, 1985,  176.0, 20.8550, 35.2381,  -9.000,
 53, 1985,  178.0, 20.8068, 35.2351,  -9.000,
 53, 1985,  180.0, 20.7561, 35.2317,  -9.000,
 53, 1985,  182.0, 20.6964, 35.2274,  -9.000,
 53, 1985,  184.0, 20.6347, 35.2235,  -9.000,
 53, 1985,  186.0, 20.5728, 35.2208,  -9.000,
 53, 1985,  188.0, 20.5055, 35.2184,  -9.000,
 53, 1985,  190.0, 20.4364, 35.2120,  -9.000,
 53, 1985,  192.0, 20.3697, 35.2061,  -9.000,
 53, 1985,  194.0, 20.3010, 35.2002,  -9.000,
 53, 1985,  196.0, 20.2154, 35.1924,  -9.000,
 53, 1985,  198.0, 20.1286, 35.1851,  -9.000,
 53, 1985,  200.0, 20.0437, 35.1788,  -9.000,
 54, 2087,    0.0, 24.8232, 34.8426,  -9.000,
 54, 2087,    2.0, 24.8557, 34.8368,  -9.000,
 54, 2087,    4.0, 24.8556, 34.8363,  -9.000,
 54, 2087,    6.0, 24.8556, 34.8382,  -9.000,
 54, 2087,    8.0, 24.8551, 34.8378,  -9.000,
 54, 2087,   10.0, 24.8557, 34.8375,  -9.000,
 54, 2087,   12.0, 24.8504, 34.8402,  -9.000,
 54, 2087,   14.0, 24.8469, 34.8407,  -9.000,
 54, 2087,   16.0, 24.8439, 34.8412,  -9.000,
 54, 2087,   18.0, 24.8416, 34.8408,  -9.000,
 54, 2087,   20.0, 24.8397, 34.8411,  -9.000,
 54, 2087,   22.0, 24.8369, 34.8415,  -9.000,
 54, 2087,   24.0, 24.8321, 34.8422,  -9.000,
 54, 2087,   26.0, 24.8297, 34.8427,  -9.000,
 54, 2087,   28.0, 24.8256, 34.8446,  -9.000,
 54, 2087,   30.0, 24.8132, 34.8507,  -9.000,
 54, 2087,   32.0, 24.8005, 34.8572,  -9.000,
 54, 2087,   34.0, 24.7642, 34.8738,  -9.000,
 54, 2087,   36.0, 24.7212, 34.8954,  -9.000,
 54, 2087,   38.0, 24.6671, 34.9154,  -9.000,
 54, 2087,   40.0, 24.5873, 34.9404,  -9.000,
 54, 2087,   42.0, 24.4871, 34.9554,  -9.000,
 54, 2087,   44.0, 24.4007, 34.9634,  -9.000,
 54, 2087,   46.0, 24.3003, 34.9715,  -9.000,
 54, 2087,   48.0, 24.1847, 34.9866,  -9.000,
 54, 2087,   50.0, 24.0863, 34.9994,  -9.000,
 54, 2087,   52.0, 23.9711, 35.0131,  -9.000,
 54, 2087,   54.0, 23.8878, 35.0254,  -9.000,
 54, 2087,   56.0, 23.7671, 35.0403,  -9.000,
 54, 2087,   58.0, 23.6288, 35.0549,  -9.000,
 54, 2087,   60.0, 23.5143, 35.0691,  -9.000,
 54, 2087,   62.0, 23.4146, 35.0807,  -9.000,
 54, 2087,   64.0, 23.3412, 35.0895,  -9.000,
 54, 2087,   66.0, 23.2573, 35.0971,  -9.000,
 54, 2087,   68.0, 23.1807, 35.1051,  -9.000,
 54, 2087,   70.0, 23.1117, 35.1130,  -9.000,
 54, 2087,   72.0, 23.0485, 35.1181,  -9.000,
 54, 2087,   74.0, 22.9890, 35.1221,  -9.000,
 54, 2087,   76.0, 22.9243, 35.1255,  -9.000,
 54, 2087,   78.0, 22.8552, 35.1296,  -9.000,
 54, 2087,   80.0, 22.7779, 35.1331,  -9.000,
 54, 2087,   82.0, 22.7110, 35.1373,  -9.000,
 54, 2087,   84.0, 22.6645, 35.1407,  -9.000,
 54, 2087,   86.0, 22.6230, 35.1445,  -9.000,
 54, 2087,   88.0, 22.5788, 35.1495,  -9.000,
 54, 2087,   90.0, 22.5327, 35.1546,  -9.000,
 54, 2087,   92.0, 22.4801, 35.1597,  -9.000,
 54, 2087,   94.0, 22.4349, 35.1620,  -9.000,
 54, 2087,   96.0, 22.3887, 35.1661,  -9.000,
 54, 2087,   98.0, 22.3543, 35.1686,  -9.000,
 54, 2087,  100.0, 22.3169, 35.1719,  -9.000,
 54, 2087,  102.0, 22.2897, 35.1747,  -9.000,
 54, 2087,  104.0, 22.2550, 35.1768,  -9.000,
 54, 2087,  106.0, 22.2217, 35.1794,  -9.000,
 54, 2087,  108.0, 22.1778, 35.1827,  -9.000,
 54, 2087,  110.0, 22.1344, 35.1861,  -9.000,
 54, 2087,  112.0, 22.0862, 35.1909,  -9.000,
 54, 2087,  114.0, 22.0462, 35.1961,  -9.000,
 54, 2087,  116.0, 22.0096, 35.2018,  -9.000,
 54, 2087,  118.0, 21.9685, 35.2071,  -9.000,
 54, 2087,  120.0, 21.9088, 35.2098,  -9.000,
 54, 2087,  122.0, 21.8631, 35.2131,  -9.000,
 54, 2087,  124.0, 21.8191, 35.2183,  -9.000,
 54, 2087,  126.0, 21.7777, 35.2220,  -9.000,
 54, 2087,  128.0, 21.7379, 35.2252,  -9.000,
 54, 2087,  130.0, 21.6985, 35.2267,  -9.000,
 54, 2087,  132.0, 21.6535, 35.2309,  -9.000,
 54, 2087,  134.0, 21.6098, 35.2340,  -9.000,
 54, 2087,  136.0, 21.5503, 35.2360,  -9.000,
 54, 2087,  138.0, 21.5033, 35.2411,  -9.000,
 54, 2087,  140.0, 21.4529, 35.2445,  -9.000,
 54, 2087,  142.0, 21.4034, 35.2478,  -9.000,
 54, 2087,  144.0, 21.3616, 35.2496,  -9.000,
 54, 2087,  146.0, 21.3185, 35.2514,  -9.000,
 54, 2087,  148.0, 21.2754, 35.2531,  -9.000,
 54, 2087,  150.0, 21.2281, 35.2537,  -9.000,
 54, 2087,  152.0, 21.1813, 35.2540,  -9.000,
 54, 2087,  154.0, 21.1315, 35.2541,  -9.000,
 54, 2087,  156.0, 21.0759, 35.2527,  -9.000,
 54, 2087,  158.0, 21.0210, 35.2514,  -9.000,
 54, 2087,  160.0, 20.9739, 35.2507,  -9.000,
 54, 2087,  162.0, 20.9160, 35.2500,  -9.000,
 54, 2087,  164.0, 20.8686, 35.2481,  -9.000,
 54, 2087,  166.0, 20.8177, 35.2465,  -9.000,
 54, 2087,  168.0, 20.7535, 35.2435,  -9.000,
 54, 2087,  170.0, 20.6892, 35.2397,  -9.000,
 54, 2087,  172.0, 20.6275, 35.2360,  -9.000,
 54, 2087,  174.0, 20.5511, 35.2314,  -9.000,
 54, 2087,  176.0, 20.4575, 35.2223,  -9.000,
 54, 2087,  178.0, 20.3809, 35.2170,  -9.000,
 54, 2087,  180.0, 20.3122, 35.2104,  -9.000,
 54, 2087,  182.0, 20.2238, 35.2019,  -9.000,
 54, 2087,  184.0, 20.1499, 35.1954,  -9.000,
 54, 2087,  186.0, 20.0843, 35.1904,  -9.000,
 54, 2087,  188.0, 20.0002, 35.1831,  -9.000,
 54, 2087,  190.0, 19.9370, 35.1772,  -9.000,
 54, 2087,  192.0, 19.8908, 35.1749,  -9.000,
