Hawaii Ocean Time-series : 05-Sep-2023 03:23:28
https://hahana.soest.hawaii.edu/hot/hot-dogs/bextraction.html

botid, date, time, press, sil, 
#, mmddyy, hhmmss, dbar, umol/kg, 
3270200323, 021621, 220936,  100.5,   1.34,
3270200621, 021721, 070559,   15.1,   1.93,
3270200617, 021721, 070250,   42.9,   1.58,
3270200616, 021721, 070134,   59.2,   1.67,
3270200615, 021721, 070014,   76.4,   1.98,
3270200609, 021721, 065355,  123.9,   1.83,
3280200224, 032321, 204011,    3.3,   1.72,
3280200324, 032421, 011406,    5.2,   1.61,
3280200322, 032421, 010906,  143.5,   2.24,
3280200519, 032421, 072111,   24.9,   1.07,
3280200518, 032421, 072001,   36.0,   1.25,
3280200517, 032421, 071851,   44.4,   1.59,
3280200516, 032421, 071406,   57.7,   1.42,
3280200515, 032421, 071305,   72.8,   1.36,
3280200512, 032421, 071031,   97.7,   1.69,
3280200509, 032421, 070747,  124.3,   2.10,
3290200224, 041321, 183910,    5.6,   1.40,
3290200324, 041321, 221507,    5.7,   1.53,
3290200323, 041321, 221223,   43.4,   1.30,
3290200322, 041321, 221005,   87.9,   2.80,
3290200321, 041321, 220900,   99.9,   3.75,
3290200320, 041321, 220736,  128.3,   3.50,
3290200622, 041421, 070729,    4.7,   1.09,
3290200621, 041421, 070559,   15.2,   1.09,
3290200619, 041421, 070435,   25.1,   1.08,
3290200618, 041421, 070312,   35.5,   1.10,
3290200617, 041421, 070149,   45.2,   1.13,
3290200616, 041421, 070017,   59.0,   1.10,
3290200615, 041421, 065921,   73.7,   1.17,
3290200612, 041421, 065641,   99.4,   1.64,
3290200609, 041421, 065401,  123.9,   2.54,
3290200607, 041421, 065213,  149.8,   3.07,
3300200224, 051621, 182846,    4.8,   1.79,
3300200324, 051621, 221745,    4.8,   2.43,
3300200323, 051621, 221500,   40.6,   1.94,
3300200322, 051621, 221245,   75.8,   2.09,
3300200321, 051621, 221109,  108.2,   2.48,
3300200320, 051621, 220910,  145.9,   3.57,
3300200622, 051721, 065825,    4.3,   1.86,
3300200621, 051721, 065659,   14.9,   1.55,
3300200619, 051721, 065529,   25.4,   1.75,
3300200617, 051721, 065310,   44.1,   1.50,
3300200616, 051721, 065149,   58.2,   1.61,
3300200615, 051721, 065049,   73.4,   1.59,
3300200612, 051721, 064814,   98.5,   2.10,
3300200609, 051721, 064524,  123.7,   1.94,
3300200607, 051721, 064301,  148.4,   2.58,
3310200224, 062221, 183350,    5.2,   2.07,
3310200324, 062221, 222400,    7.6,   3.05,
3310200323, 062221, 222116,   46.1,   1.62,
3310200322, 062221, 221912,   60.8,   1.48,
3310200321, 062221, 221754,   91.1,   1.93,
3310200320, 062221, 221644,   98.6,   1.57,
3310200319, 062221, 221512,  129.6,   2.24,
3310200318, 062221, 221346,  138.5,   1.35,
3310200622, 062321, 070601,    5.3,   1.59,
3310200621, 062321, 070426,   15.4,   1.76,
3310200619, 062321, 070321,   24.3,   2.11,
3310200618, 062321, 070201,   34.9,   1.42,
3310200617, 062321, 070043,   45.0,   1.70,
3310200616, 062321, 065901,   58.4,   1.33,
3310200615, 062321, 065801,   74.6,   1.54,
3310200609, 062321, 065151,  124.2,   2.33,
3310200607, 062321, 064926,  149.2,   3.08,
3320200124, 071621, 184112,    6.7,   0.10,
3320200224, 071621, 222229,    5.7,   2.06,
3320200223, 071621, 222053,   19.9,   1.28,
3320200222, 071621, 221908,   38.0,   1.49,
3320200221, 071621, 221743,   51.2,   1.49,
3320200220, 071621, 221607,   81.0,   1.20,
3320200219, 071621, 221419,  120.1,   1.59,
3320200522, 071721, 071403,    7.8,   1.85,
3320200521, 071721, 071238,   15.1,   1.19,
3320200518, 071721, 070948,   34.9,   1.30,
3320200517, 071721, 070813,   45.0,   1.38,
3320200515, 071721, 070503,   75.6,   2.01,
3320200512, 071721, 070118,  101.8,   1.66,
3320200509, 071721, 065739,  124.6,   1.99,
3320200507, 071721, 065504,  150.0,   1.95,
3330200624, 102921, 192550,    7.6,   2.09,
3330200723, 102921, 232636,   44.3,   1.78,
3330200722, 102921, 232316,   85.6,   1.69,
3330200721, 102921, 232147,   93.7,   1.82,
3330200720, 102921, 231958,  138.8,   1.47,
3330200922, 103021, 071503,    4.7,   1.24,
3330200921, 103021, 071342,   15.9,   1.07,
3330200919, 103021, 071207,   24.6,   1.82,
3330200918, 103021, 071047,   33.3,   1.88,
3330200917, 103021, 070918,   44.6,   1.38,
3330200912, 103021, 070132,  100.6,   1.74,
3330200909, 103021, 065722,  124.0,   1.73,
3340200124, 120621, 035541,    5.1,   1.30,
3340200224, 120621, 070442,    5.7,   1.43,
3340200223, 120621, 070212,   57.1,   1.21,
3340200222, 120621, 070032,  109.5,   1.26,
3340200221, 120621, 065918,  128.8,   1.39,
3340200823, 120721, 042222,    6.1,   1.38,
3340200822, 120721, 042113,   15.0,   1.19,
3340200820, 120721, 041948,   24.6,   1.20,
3340200819, 120721, 041832,   34.1,   1.20,
3340200817, 120721, 041602,   49.3,   1.34,
3340200816, 120721, 041437,   59.2,   1.28,
3340200815, 120721, 041247,   74.3,   1.21,
3340200812, 120721, 040847,  100.5,   1.15,
3340200809, 120721, 040442,  123.7,   1.21,
3350200224, 032722, 190400,    5.9,   1.32,
3350200323, 032722, 222826,   34.8,   1.44,
3350200322, 032722, 222636,   65.5,   1.81,
3350200321, 032722, 222424,  122.7,   1.92,
3350200622, 032822, 072012,    4.6,   1.00,
3350200621, 032822, 071848,   14.8,   1.20,
3350200619, 032822, 071732,   23.7,   0.97,
3350200618, 032822, 071622,   34.4,   0.94,
3350200617, 032822, 071502,   44.6,   0.95,
3350200616, 032822, 071333,   60.5,   0.95,
3350200615, 032822, 071218,   74.0,   1.42,
3350200612, 032822, 070832,   99.1,   0.99,
3350200609, 032822, 070502,  125.5,   1.18,
3350200607, 032822, 070227,  148.6,   1.77,
3360200224, 052622, 192106,    6.2,   1.96,
3360200324, 052622, 223143,    4.2,   1.24,
3360200323, 052622, 222856,   47.0,   1.19,
3360200322, 052622, 222717,   81.3,   1.17,
3360200321, 052622, 222540,  114.1,   1.17,
3360200622, 052722, 074602,    3.9,   0.97,
3360200621, 052722, 074447,   13.9,   0.97,
3360200619, 052722, 074327,   23.1,   0.96,
3360200618, 052722, 074210,   34.8,   0.94,
3360200617, 052722, 074057,   43.9,   0.91,
3360200616, 052722, 073853,   59.4,   0.93,
3360200615, 052722, 073738,   73.3,   0.96,
3360200612, 052722, 073342,   98.0,   0.92,
3360200609, 052722, 072957,  122.5,   0.92,
3360200607, 052722, 072722,  147.3,   1.03,
3370200224, 070922, 184558,    5.8,   0.98,
3370200324, 070922, 221702,    4.9,   1.74,
3370200323, 070922, 221506,   44.9,   1.11,
3370200322, 070922, 221216,   86.5,   1.12,
3370200321, 070922, 221056,  101.4,   1.81,
3370200320, 070922, 220920,  140.5,   1.70,
3370200622, 071022, 072543,    4.1,   1.17,
3370200621, 071022, 072423,   14.5,   1.09,
3370200619, 071022, 072303,   23.8,   0.87,
3370200618, 071022, 072148,   34.5,   0.78,
3370200617, 071022, 072033,   44.6,   0.82,
3370200616, 071022, 071858,   60.3,   0.96,
3370200615, 071022, 071723,   74.2,   0.87,
3370200612, 071022, 071318,   98.6,   1.01,
3370200609, 071022, 070933,  124.6,   1.16,
3370200607, 071022, 070658,  148.3,   1.53,
3380200224, 073022, 192222,    4.6,   1.01,
3380200324, 073022, 225958,    4.6,   2.27,
3380200323, 073022, 225726,   49.6,   1.13,
3380200322, 073022, 225539,  106.7,   1.64,
3380200622, 073122, 073712,    4.2,   0.90,
3380200621, 073122, 073557,   14.3,   1.11,
3380200619, 073122, 073442,   24.4,   1.18,
3380200618, 073122, 073334,   34.2,   0.74,
3380200617, 073122, 073227,   44.2,   0.70,
3380200616, 073122, 073112,   58.1,   0.81,
3380200615, 073122, 073012,   74.1,   1.42,
3380200612, 073122, 072707,   99.3,   1.41,
3380200609, 073122, 072338,  124.3,   1.10,
3380200607, 073122, 072112,  149.2,   1.69,
3390200324, 090122, 185027,    4.6,   1.09,
3390200424, 090122, 223049,    3.9,   1.20,
3390200423, 090122, 222910,   21.4,   1.19,
3390200421, 090122, 222539,   78.3,   1.24,
3390200420, 090122, 222404,  123.0,   1.33,
3390200722, 090222, 080909,    5.0,   0.99,
3390200721, 090222, 080749,   14.7,   1.36,
3390200719, 090222, 080629,   24.0,   1.15,
3390200718, 090222, 080509,   35.4,   1.22,
3390200717, 090222, 080259,   44.9,   1.15,
3390200716, 090222, 080114,   58.1,   1.02,
3390200715, 090222, 080004,   74.1,   1.01,
3390200712, 090222, 075619,   98.0,   1.15,
3390200709, 090222, 075219,  123.6,   1.26,
